Chrom.1,
UV,
ml,mAU
135.252045,4.178363
135.278717,4.182013
135.305328,4.185103
135.332001,4.187254
135.358612,4.190411
135.385284,4.193146
135.411896,4.194199
135.438568,4.195829
135.465179,4.199405
135.491852,4.201135
135.518524,4.20459
135.545135,4.206183
135.571808,4.212468
135.598419,4.215107
135.625092,4.217426
135.651703,4.221618
135.678375,4.226585
135.704987,4.228441
135.731659,4.23205
135.75827,4.236327
135.784943,4.241336
135.811615,4.244047
135.838226,4.247152
135.864899,4.251686
135.89151,4.25374
135.918182,4.256077
135.944794,4.259333
135.971466,4.264846
135.998077,4.269989
136.02475,4.273232
136.051422,4.277063
136.078033,4.283226
136.104706,4.287349
136.131317,4.290398
136.15799,4.2951
136.184601,4.303025
136.211273,4.308025
136.237885,4.31296
136.264557,4.317246
136.291168,4.322636
136.317841,4.324268
136.344513,4.331176
136.371124,4.33396
136.397797,4.339871
136.424408,4.342475
136.45108,4.345278
136.477692,4.351242
136.504364,4.354013
136.530975,4.358451
136.557648,4.362646
136.584259,4.364685
136.610931,4.369573
136.637604,4.375608
136.664215,4.379305
136.690887,4.383541
136.717499,4.390571
136.744171,4.397522
136.770782,4.404541
136.797455,4.407811
136.824066,4.412758
136.850739,4.418391
136.87735,4.426097
136.904022,4.435238
136.930695,4.44175
136.957306,4.448881
136.983978,4.454006
137.01059,4.462171
137.037262,4.464841
137.063873,4.46694
137.090546,4.471659
137.117157,4.478353
137.143829,4.485381
137.170502,4.490847
137.197113,4.498135
137.223785,4.505227
137.250397,4.509321
137.277069,4.512318
137.30368,4.518919
137.330353,4.526158
137.356964,4.530661
137.383636,4.537751
137.410248,4.545596
137.43692,4.552314
137.463593,4.55946
137.490204,4.563359
137.516876,4.570014
137.543488,4.574505
137.57016,4.581669
137.596771,4.588273
137.623444,4.59684
137.650055,4.607008
137.676727,4.615814
137.703339,4.622951
137.730011,4.632091
137.756683,4.638543
137.783295,4.647262
137.809967,4.65448
137.836578,4.659702
137.863251,4.664698
137.889862,4.67567
137.916534,4.685665
137.943146,4.69169
137.969818,4.702223
137.996429,4.713374
138.023102,4.725966
138.049774,4.736536
138.076385,4.746993
138.103058,4.754813
138.129669,4.763265
138.156342,4.770586
138.182953,4.778447
138.209625,4.784487
138.236237,4.790658
138.262909,4.798779
138.289581,4.806385
138.316193,4.814337
138.342865,4.82444
138.369476,4.835554
138.396149,4.844976
138.42276,4.855978
138.449432,4.864882
138.476044,4.876913
138.502716,4.885038
138.529327,4.891428
138.556,4.900017
138.582672,4.911111
138.609283,4.92227
138.635956,4.933455
138.662567,4.946341
138.68924,4.960279
138.715851,4.971971
138.742523,4.98519
138.769135,4.997025
138.795807,5.009809
138.822418,5.018544
138.849091,5.027514
138.875763,5.039716
138.902374,5.051384
138.929047,5.062418
138.955658,5.072278
138.98233,5.087328
139.008942,5.101251
139.035614,5.113462
139.062225,5.12409
139.088898,5.134391
139.115509,5.145885
139.142181,5.158866
139.168854,5.171314
139.195465,5.182358
139.222137,5.197806
139.248749,5.212084
139.275421,5.226476
139.302032,5.238344
139.328705,5.250105
139.355316,5.263037
139.381989,5.276786
139.408661,5.29109
139.435272,5.304651
139.461945,5.31604
139.488556,5.332896
139.515228,5.346204
139.54184,5.361407
139.568512,5.372913
139.595123,5.38696
139.621796,5.403551
139.648407,5.415544
139.675079,5.428417
139.701752,5.444609
139.728363,5.459886
139.755035,5.477422
139.781647,5.492254
139.808319,5.507532
139.83493,5.522802
139.861603,5.536481
139.888214,5.549651
139.914886,5.563452
139.941498,5.57749
139.96817,5.596323
139.994843,5.610929
140.021454,5.628051
140.048126,5.648155
140.074738,5.662868
140.10141,5.677958
140.128021,5.692724
140.154694,5.708859
140.181305,5.724426
140.207977,5.741917
140.234589,5.759674
140.261261,5.777104
140.287933,5.794576
140.314545,5.812167
140.341217,5.832401
140.367828,5.84855
140.394501,5.864485
140.421112,5.882947
140.447784,5.901283
140.474396,5.920179
140.501068,5.937988
140.52774,5.956511
140.554352,5.973105
140.581024,5.990847
140.607635,6.007099
140.634308,6.025022
140.660919,6.041772
140.687592,6.061032
140.714203,6.081358
140.740875,6.102403
140.767487,6.123834
140.794159,6.144423
140.820831,6.167549
140.847443,6.185514
140.874115,6.208464
140.900726,6.229083
140.927399,6.24377
140.95401,6.262048
140.980682,6.280471
141.007294,6.299148
141.033966,6.320406
141.060577,6.340127
141.08725,6.361736
141.113922,6.385281
141.140533,6.404814
141.167206,6.427864
141.193817,6.449885
141.22049,6.470299
141.247101,6.490191
141.273773,6.511727
141.300385,6.535485
141.327057,6.556596
141.353668,6.577998
141.380341,6.601861
141.407013,6.627135
141.433624,6.652436
141.460297,6.674494
141.486908,6.700074
141.51358,6.719419
141.540192,6.741422
141.566864,6.762879
141.593475,6.782731
141.620148,6.805246
141.646759,6.829152
141.673431,6.847926
141.700104,6.87252
141.726715,6.892056
141.753387,6.915489
141.779999,6.942705
141.806671,6.965878
141.833282,6.990612
141.859955,7.010719
141.886566,7.036114
141.913239,7.062858
141.939911,7.085025
141.966522,7.104851
141.993195,7.128708
142.019806,7.156588
142.046478,7.183297
142.07309,7.209955
142.099762,7.232688
142.126373,7.259851
142.153046,7.284758
142.179657,7.307626
142.206329,7.331612
142.233002,7.358334
142.259613,7.383538
142.286285,7.408729
142.312897,7.436129
142.339569,7.464179
142.36618,7.490254
142.392853,7.514575
142.419464,7.539394
142.446136,7.565299
142.472748,7.592478
142.49942,7.617125
142.526093,7.6432
142.552704,7.670636
142.579376,7.698452
142.605988,7.72313
142.63266,7.751345
142.659271,7.77685
142.685944,7.805337
142.712555,7.829063
142.739227,7.85497
142.765839,7.883494
142.792511,7.910996
142.819183,7.934683
142.845795,7.961028
142.872467,7.987762
142.899078,8.014974
142.925751,8.041149
142.952362,8.066774
142.979034,8.093346
143.005646,8.122992
143.032318,8.150496
143.05899,8.179586
143.085602,8.208033
143.112274,8.233845
143.138885,8.260983
143.165558,8.288053
143.192169,8.315511
143.218842,8.342371
143.245453,8.368453
143.272125,8.396198
143.298737,8.4254
143.325409,8.451203
143.352081,8.479356
143.378693,8.511708
143.405365,8.541332
143.431976,8.565496
143.458649,8.597704
143.48526,8.625949
143.511932,8.653449
143.538544,8.679494
143.565216,8.706039
143.591827,8.735726
143.6185,8.764277
143.645172,8.78715
143.671783,8.814412
143.698456,8.84341
143.725067,8.870074
143.75174,8.899337
143.778351,8.926464
143.805023,8.95843
143.831635,8.989781
143.858307,9.018049
143.884918,9.047554
143.911591,9.077486
143.938263,9.108354
143.964874,9.136481
143.991547,9.160233
144.018158,9.188599
144.04483,9.217418
144.071442,9.245843
144.098114,9.270971
144.124725,9.300954
144.151398,9.329613
144.17807,9.36199
144.204681,9.390059
144.231354,9.416327
144.257965,9.443223
144.284637,9.472187
144.311249,9.500937
144.337921,9.52828
144.364532,9.555176
144.391205,9.584742
144.417816,9.615057
144.444489,9.641256
144.471161,9.669252
144.497772,9.69847
144.524445,9.724882
144.551056,9.755517
144.577728,9.783256
144.60434,9.812449
144.631012,9.840753
144.657623,9.869203
144.684296,9.895645
144.710907,9.922593
144.737579,9.950468
144.764252,9.976281
144.790863,10.005268
144.817535,10.033091
144.844147,10.063914
144.870819,10.091709
144.89743,10.120161
144.924103,10.149084
144.950714,10.175355
144.977386,10.201836
145.003998,10.227578
145.03067,10.254076
145.057343,10.281623
145.083954,10.308209
145.110626,10.336073
145.137238,10.36133
145.16391,10.39051
145.190521,10.416765
145.217194,10.44278
145.243805,10.467521
145.270477,10.49254
145.29715,10.51857
145.323761,10.542361
145.350433,10.565304
145.377045,10.587315
145.403717,10.612133
145.430328,10.640127
145.457001,10.663412
145.483612,10.691049
145.510284,10.716876
145.536896,10.744255
145.563568,10.771212
145.59024,10.794641
145.616852,10.82213
145.643524,10.847501
145.670135,10.872346
145.696808,10.897659
145.723419,10.921157
145.750092,10.94622
145.776703,10.97093
145.803375,10.994748
145.829987,11.020357
145.856659,11.045846
145.883331,11.070197
145.909943,11.095163
145.936615,11.120253
145.963226,11.144756
145.989899,11.169718
146.01651,11.189715
146.043182,11.212388
146.069794,11.235168
146.096466,11.257886
146.123077,11.279292
146.14975,11.301541
146.176422,11.324389
146.203033,11.347682
146.229706,11.367749
146.256317,11.387477
146.28299,11.408135
146.309601,11.428205
146.336273,11.448615
146.362885,11.466881
146.389557,11.487063
146.416229,11.509194
146.442841,11.530617
146.469513,11.552772
146.496124,11.572422
146.522797,11.593539
146.549408,11.614649
146.57608,11.631121
146.602692,11.649855
146.629364,11.669554
146.655975,11.689235
146.682648,11.710714
146.70932,11.731714
146.735931,11.751999
146.762604,11.77248
146.789215,11.792776
146.815887,11.81169
146.842499,11.827975
146.869171,11.843681
146.895782,11.861258
146.922455,11.87904
146.949066,11.893001
146.975739,11.908554
147.002411,11.927709
147.029022,11.944012
147.055695,11.959325
147.082306,11.97548
147.108978,11.99241
147.13559,12.006957
147.162262,12.021488
147.188873,12.038823
147.215546,12.055942
147.242157,12.068372
147.268829,12.084864
147.295502,12.100374
147.322113,12.116846
147.348785,12.131143
147.375397,12.147964
147.402069,12.166094
147.42868,12.180885
147.455353,12.195561
147.481964,12.207806
147.508636,12.222249
147.535309,12.230956
147.56192,12.241614
147.588593,12.255825
147.615204,12.267234
147.641876,12.280514
147.668488,12.294558
147.69516,12.306747
147.721771,12.318777
147.748444,12.332701
147.775055,12.345343
147.801727,12.358734
147.8284,12.366098
147.855011,12.37616
147.881683,12.386973
147.908295,12.396863
147.934967,12.40768
147.961578,12.414533
147.988251,12.426039
148.014862,12.435575
148.041534,12.444252
148.068146,12.452734
148.094818,12.459586
148.12149,12.470413
148.148102,12.47852
148.174774,12.487345
148.201385,12.49611
148.228058,12.505044
148.254669,12.511609
148.281342,12.519034
148.307953,12.525456
148.334625,12.533364
148.361237,12.537811
148.387909,12.543511
148.414581,12.549427
148.441193,12.5551
148.467865,12.559135
148.494476,12.565239
148.521149,12.569579
148.54776,12.574146
148.574432,12.579568
148.601044,12.58417
148.627716,12.588518
148.654388,12.591991
148.681,12.595855
148.707672,12.598434
148.734283,12.602094
148.760956,12.604321
148.787567,12.608485
148.81424,12.612638
148.840851,12.617133
148.867523,12.622281
148.894135,12.625551
148.920807,12.629875
148.947479,12.633751
148.974091,12.635185
149.000763,12.638494
149.027374,12.639477
149.054047,12.639642
149.080658,12.640536
149.10733,12.639394
149.133942,12.641594
149.160614,12.639162
149.187225,12.641038
149.213898,12.641147
149.24057,12.640249
149.267181,12.640598
149.293854,12.639454
149.320465,12.63905
149.347137,12.634862
149.373749,12.629894
149.400421,12.627783
149.427032,12.624647
149.453705,12.622337
149.480316,12.618961
149.506989,12.61654
149.533661,12.613161
149.560272,12.612906
149.586945,12.612299
149.613556,12.607183
149.640228,12.604374
149.66684,12.604166
149.693512,12.600817
149.720123,12.596659
149.746796,12.590632
149.773468,12.587869
149.800079,12.584317
149.826752,12.57925
149.853363,12.574101
149.880035,12.568787
149.906647,12.562407
149.933319,12.557002
149.95993,12.550419
149.986603,12.543875
150.013214,12.536891
150.039886,12.529119
150.066559,12.521693
150.09317,12.515856
150.119843,12.508416
150.146454,12.498662
150.173126,12.491961
150.199738,12.486814
150.22641,12.479919
150.253021,12.470726
150.279694,12.464215
150.306305,12.457769
150.332977,12.449171
150.35965,12.441402
150.386261,12.429564
150.412933,12.422848
150.439545,12.412625
150.466217,12.400949
150.492828,12.387549
150.519501,12.376713
150.546112,12.367867
150.572784,12.3557
150.599396,12.345023
150.626068,12.335566
150.65274,12.326392
150.679352,12.31513
150.706024,12.30232
150.732635,12.290923
150.759308,12.278219
150.785919,12.266297
150.812592,12.254119
150.839203,12.243682
150.865875,12.232321
150.892487,12.220252
150.919159,12.208123
150.945831,12.194609
150.972443,12.178919
150.999115,12.16304
151.025726,12.149754
151.052399,12.135019
151.07901,12.121031
151.105682,12.108624
151.132294,12.095892
151.158966,12.08551
151.185638,12.074463
151.21225,12.062887
151.238922,12.049886
151.265533,12.036385
151.292206,12.023872
151.318817,12.009414
151.34549,11.9935
151.372101,11.976738
151.398773,11.963519
151.425385,11.951113
151.452057,11.935324
151.478729,11.920502
151.505341,11.905829
151.532013,11.89215
151.558624,11.87656
151.585297,11.860262
151.611908,11.844033
151.63858,11.826665
151.665192,11.811801
151.691864,11.797133
151.718475,11.78047
151.745148,11.762908
151.77182,11.745284
151.798431,11.730133
151.825104,11.712012
151.851715,11.694646
151.878387,11.677803
151.904999,11.663912
151.931671,11.649049
151.958282,11.633875
151.984955,11.619526
152.011566,11.604578
152.038239,11.590905
152.064911,11.574136
152.091522,11.557307
152.118195,11.538506
152.144806,11.518769
152.171478,11.49965
152.19809,11.480452
152.224762,11.46155
152.251373,11.444355
152.278046,11.426935
152.304718,11.4112
152.331329,11.394666
152.358002,11.376287
152.384613,11.358095
152.411285,11.338979
152.437897,11.323936
152.464569,11.304587
152.49118,11.284165
152.517853,11.264791
152.544464,11.247195
152.571136,11.227692
152.597809,11.208542
152.62442,11.189192
152.651093,11.171909
152.677704,11.154907
152.704376,11.137345
152.730988,11.12075
152.75766,11.103649
152.784271,11.08801
152.810944,11.071293
152.837555,11.051357
152.864227,11.032972
152.8909,11.01475
152.917511,10.995353
152.944183,10.977077
152.970795,10.958632
152.997467,10.942265
153.024078,10.926473
153.050751,10.905309
153.077362,10.885127
153.104034,10.864528
153.130646,10.842039
153.157318,10.822093
153.18399,10.802413
153.210602,10.783
153.237274,10.764545
153.263885,10.744199
153.290558,10.725663
153.317169,10.707124
153.343842,10.690148
153.370453,10.672006
153.397125,10.651605
153.423798,10.633695
153.450409,10.614461
153.477081,10.593195
153.503693,10.570806
153.530365,10.551531
153.556976,10.53326
153.583649,10.513038
153.61026,10.495872
153.636932,10.477535
153.663544,10.460496
153.690216,10.439539
153.716888,10.418667
153.7435,10.398828
153.770172,10.37758
153.796783,10.357448
153.823456,10.3406
153.850067,10.320685
153.87674,10.303831
153.903351,10.284245
153.930023,10.266171
153.956635,10.249078
153.983307,10.230227
154.009979,10.21136
154.036591,10.19327
154.063263,10.17769
154.089874,10.160738
154.116547,10.141847
154.143158,10.125347
154.16983,10.107842
154.196442,10.089355
154.223114,10.070606
154.249725,10.05036
154.276398,10.031157
154.30307,10.010169
154.329681,9.990692
154.356354,9.970571
154.382965,9.950739
154.409637,9.931945
154.436249,9.915459
154.462921,9.899572
154.489532,9.883115
154.516205,9.866608
154.542877,9.851025
154.569489,9.832552
154.596161,9.813024
154.622772,9.792321
154.649445,9.775588
154.676056,9.760157
154.702728,9.744036
154.72934,9.726677
154.756012,9.709743
154.782623,9.691381
154.809296,9.672792
154.835968,9.651112
154.862579,9.632327
154.889252,9.61711
154.915863,9.600823
154.942535,9.582652
154.969147,9.567755
154.995819,9.550889
155.02243,9.533285
155.049103,9.515135
155.075714,9.499996
155.102386,9.484422
155.129059,9.469
155.15567,9.453233
155.182343,9.436837
155.208954,9.423113
155.235626,9.407528
155.262238,9.39002
155.28891,9.372135
155.315521,9.355164
155.342194,9.339825
155.368805,9.322442
155.395477,9.306052
155.42215,9.290697
